0,0_label,1,1_label,2,2_label,3,3_label,4,4_label
"PersonY wait think, thus as an result, PersonX be not sure about something",0,"PersonX never find out, thus as an result, PersonX be go by train",0,"PersonX never be on a train before, thus as a result on PersonX's emotion, PersonX have not see PeopleX for year",0,"PersonX be nowhere, thus as an result, PersonY wonder",1,"Because PersonX be uncertain about it, PersonX feel doubtful",0
"PersonX be sell it, thus as an result, PersonX marry PersonY PersonZ",0,"PersonX provide PersonY index, thus as an result, PersonX sell something for money",1,"PersonX sell PersonY product, thus as an result, PersonX finish PersonZ target",1,"PersonX sell PersonY 's collection, thus, PersonX want to count the money",1,"PersonX get a good deal, thus, PersonY want to hand",1
"PersonX say unto PersonY, thus as an result, PersonX respond",1,"PersonX receive a reaction, thus as an result, PersonX say unto PersonY",0,"PersonX ask that, thus as an result, PersonY answer PersonX",1,"PersonX send PersonY a message, thus as an result, PersonY respond to message",1,"PersonX say, thus as an result, PersonY person respond with a",1
"PersonX take the trip, thus it can be seen about PersonX's intention that PersonX can not get off work",0,"Because PersonX be there, PersonX be work yesterday",1,"PersonX have day at work, thus as an result, PeopleX be line up",0,"Because PeopleX head there, PersonX go to work",0,"PersonX set to work, thus, PersonX want to keep work",1
"PersonX decide to be careful, thus as an result, PersonX watch closely",1,"PersonX decide to be careful, thus it can be seen about PersonX's intention that PersonX remain safe",1,"PersonX be scare of that, thus it can be seen about PersonX's attribute that something be wait outside",0,"PersonX be very careful, thus, PersonX want to be entertaining",0,"PersonX be fearful, thus it can be seen about PersonX's attribute that PersonX watch PersonY back",0
"PersonX bide PersonX time, thus as an result, PersonX miss deadline",1,"PersonX get distract, thus as an result, PersonX do not leave on time",1,"PersonX slip, thus as an result, PersonX decide to wait",1,"PersonX be really slow, thus it can be seen about PersonX's intention that PersonX take PeopleX time",1,"PersonX save time, thus as an result, PersonX do not learn the material",0
"PersonX be clueless, thus, PersonX want PeopleX be in love",0,"PersonX wonder, thus, PersonX want PersonY be single",0,"no one see, thus, PersonX want to have one date",0,"PersonX be single, thus, PersonX want a partner",1,"PersonX be single, thus, PersonX want attention from PersonY",1
"PersonX change PersonX position, thus it can be seen about PersonX's attribute that PersonX be open",1,"PersonX make change, thus it can be seen about PersonX's attribute that PersonX be adaptive",1,"PersonX change PersonX view, thus it can be seen about PersonX's intention that PersonX feel in control",1,"PersonX participate in activity, thus it can be seen about PersonX's attribute that PersonX be adaptable",1,"PersonX change PersonY mind, thus as an result, PersonX get",1
"PersonX see, thus as an result, PersonX go home",1,"PersonX end that, thus it can be seen about PersonX's intention that PersonX want to go home",1,"PersonX get home, thus it can be seen about PersonX's attribute that PersonX be relieve",1,"After PersonX can go home, PersonX get PersonX mind off it",0,"PersonX go home, thus as an result, PersonX close soon",0
"PersonX order a salad, thus as an result, PersonY smile",1,"PersonX order a salad, thus, PersonX want to eat well",1,"PersonX order a salad, thus as an result, PersonX start eat",1,"PersonX order a salad, thus it can be seen about PersonX's intention that PersonX eat",1,"PersonX order some food, thus it can be seen about PersonX's attribute that PersonX share wish",0
"PersonX get around easily, thus it can be seen about PersonX's intention that PersonX do not care other reality",0,"PersonX erase a mistake, thus it can be seen about PersonX's intention that PersonX take over PeopleX",0,"PersonX find PersonX seat, thus it can be seen about PersonX's intention that PersonX get around easily",0,"PersonX may do it, thus it can be seen about PersonX's attribute that PersonX give PersonY freedom",0,"PersonX get PeopleX way, thus it can be seen about PersonX's intention that PersonX bend the truth",0
"PersonX be happy, thus as an result, PersonX smile",1,"PersonX be quite happy, thus as an result, PersonX smile",1,"PersonX feel great, thus as an result, PersonX smile",1,"PersonX really enjoy, thus as an result, PersonX smile",1,"PersonX be really happy, thus, PersonX want to smile",1
"PersonX come early, thus as an result, PersonX go home",1,"PersonX go home early, thus as an result, PersonX come day",0,"PersonX leave work early, thus as an result, PersonX go home",1,"PersonX come home early, thus it can be seen about PersonX's intention that PersonX leave work",1,"PersonX take part in discussion, thus as an result, PersonY go home early",0
"PersonX be find out, thus as an result, PersonX wipe sweat from forehead",0,"PersonX do most of cleaning, thus as an result, PersonX need a x-ray",0,"PersonX see well, thus, PersonX want to get regular checkup",1,"PersonX forehead wrinkle, thus as an result, PersonX hope to get better",0,"PersonX research it, thus it can be seen about PersonX's attribute that PersonX feel curious",1
"PersonX avoid work, thus, PersonX want to be parent",0,"Because PersonX have a husband, PersonX get off work",0,"PersonX want to not do anything, thus, PersonX want to celebrate wedding anniversary",0,"Because something love that, PersonX stop work",0,"PersonX take time off from work, thus it can be seen about PersonX's attribute that PersonX be laid-back",1
"Because PersonX be inside a car, PersonX be dry",1,"PersonX look in car, thus as an result, PersonX overlook the smoking gun",1,The event PersonX order a sandwich will not happen unless PersonX car,1,"After PersonX enter the car on side, PersonX drive away unnoticed",1,"PersonX take PersonX truck, thus as an result, PersonX forget",1
"PersonX eat right, thus as a result on PersonX's emotion, PersonX waste food",0,"PersonX forget PersonX key, thus as a result on PersonX's emotion, PeopleX be have a fun meal",0,"PersonX eat at restaurant, thus as a result on PersonX's emotion, PersonX feel PersonX be feed",1,"PersonX eat PersonY lunch, thus as a result on PersonY's emotion, PersonY feel PersonY be upset",1,"PersonX be a terrible cook, thus as an result, PeopleX eat at restaurant",1
"PersonX send PersonY a text message, thus it can be seen about PersonX's attribute that PersonX be communative",1,"PersonX call PersonY yesterday, thus it can be seen about PersonX's attribute that PersonX leave a message",0,"PersonX hold the phone, thus it can be seen about PersonX's attribute that PersonX be communicative",1,"Because PersonX have a cellphone, PersonX receive a text",1,"Because PersonX have a cellphone, PersonX send a text",1
"PersonX have that, thus, PersonX want PeopleX come to that",1,"PersonX like to it, thus it can be seen about PersonX's intention that PersonX speak with PeopleX",0,"PersonX search for contact, thus as an result, PeopleX want it",0,"PersonX want to communicate with people, thus, PersonX want PeopleX play with that",0,"PersonX would give, thus, PersonX want to talk to PersonX",1
"PersonX empty something, thus as an result, PersonX be lose",0,"PersonX lose something, thus as an result, PersonX lose that",0,"PersonX be unsuccessful, thus it can be seen about PersonX's attribute that PersonX lose everything",0,"PersonX have throw, thus, PersonX want to get favour in return",0,"PersonX be use something, thus as an result, PersonX get hurt by something",1
"PersonX quit the team, thus it can be seen about PersonX's attribute that PersonX win the lottery",0,"PersonX go home, thus as an result, PersonX lose the game",1,"PersonX lose PersonX position, thus as an result, PersonX go home",1,"PersonX lose the contest, thus it can be seen about PersonX's attribute that PersonX want to go home",0,"PersonX play in sandbox, thus as an result, PersonX go home",1
"PersonX have a gambling problem, thus it can be seen about PersonX's attribute that PersonX be break",1,"Because PeopleX have card game, PeopleX play that",1,"PeopleX give PersonX something, thus as an result, PersonX have",1,"PersonX use PersonX debit card, thus, PersonY want to give PeopleX",1,"PersonY thank PersonX, thus it can be seen about PersonX's attribute that PersonX buy a lottery ticket",0
"PersonX see a item, thus as an result, PersonX arrive at location",0,"PersonX walk along path, thus as an result, PersonX arrive at destination",1,"PersonX take PersonY to there, thus as an result, PersonY get that",1,"PersonX get to there, thus as an result, PersonX have day",1,"PersonX go to get something, thus as an result, PersonX see that",1
"PersonX visit something, thus as an result, PersonX get dump by PersonY",0,"PersonX jump away, thus as an result, PersonX fall on PersonY",1,"PersonX be throw away, thus as an result, PersonX learn something about PersonY",0,"PersonX spill that, thus as an result, PersonY slip on that",1,"PersonX go on mind, thus as an result, PersonY toss",1
"PersonX end up in hospital, thus as an result, PersonX kick out",0,"The event PersonX crawl into bed will not happen, if PersonX have a emergency",1,"The event PersonX take care of need will not happen, if person x be on complete bed rest",1,The event PersonX be not feel well will not happen unless PersonX go to bedroom,1,The event PersonX go home early will not happen unless PersonX hospital,0
"PersonX mix a drink, thus it can be seen about PersonX's attribute that PersonX be similar",0,"PersonX be dehydrate, thus it can be seen about PersonX's attribute that PersonX decide on something",0,"PersonX muddy the water, thus as an result, PersonX become validate",0,"PersonX put the ingredient together, thus as an result, PersonX drink chamagne",0,"PersonX accept the fact, thus it can be seen about PersonX's attribute that PersonX mix a drink",0
"PersonX decide to go anyway, thus, PersonY want to go with PeopleX",1,"PersonX agree to go with PersonY, thus as an result, PersonY take PersonX out",1,"PersonX hop away, thus, PersonY want PersonY also go",1,"PersonX be tell goodbye, thus as an result, PersonX ask PersonY anything",0,"PersonX give PersonY the time, thus as an result, PersonX go off on way",1
"PersonY get yell at PersonX, thus as an result, PersonY people walk out of room",0,"PersonY yell, thus as an result, PersonX leave PersonX phone",0,"PersonX be yell at PersonY, thus as an result, PersonX leave there",1,"PersonY run up to PersonX, thus as an result, PersonX leave PersonY 's room",0,"PersonX meet a people, thus, PersonY want PersonX leave PersonY room",0
"PersonX leave the house, thus it can be seen about PersonX's attribute that PersonX have catch fire",0,"PersonX engulf in flame, thus it can be seen about PersonX's attribute that PersonX be on fire",1,"PersonX be wreckless, thus it can be seen about PersonX's attribute that PersonX engulf in flame",0,"PersonX burn, thus it can be seen about PersonX's attribute that PersonX be independen",0,"PersonX pour fuel on fire, thus it can be seen about PersonX's attribute that PersonX look lovely",0
"PersonX wait for something, thus as an result, PersonX see that",1,"PersonX would look, thus as an result, PersonX have a expectation",1,"Because PersonX may examine something, it be on a road",0,"PersonX also set, thus, PersonX want to see",1,"PersonX see something on there, thus as an result, PersonX call for that",1
"PersonX stay away from that, thus as an result, PersonX can not do it",0,"PersonX would not answer, thus, PersonX want to not tell",1,"PersonX will not do it, thus as an result, PersonX do not do it",1,"PersonX didnt say anything, thus, PersonX want to remain quiet",1,"PersonX decide to not do something, thus as an result, PersonX do not do it",1
"PersonX be sick of that, thus as an result, PersonX turn off something",1,"PersonX be sick of that, thus, PersonX want to turn off something",0,"PersonX get very old, thus as a result on PersonX's emotion, PersonX feel PersonX be resign",1,"PersonX get sick of it, thus it can be seen about PersonX's attribute that PersonX feel bored",1,"PersonX get bore with that, thus as an result, PersonX leave there",1
"PersonX get really into it, thus as an result, what PersonY be do",1,"PersonX happen, thus as an result, PersonY tremble",1,"PersonX have PeopleX, thus as an result, PersonX start to do something",0,"PeopleX get, thus as an result, PeopleX do something",1,"PersonX behave in way, thus it can be seen about PersonX's attribute that PersonX be spontanious",0
"PersonX mix up, thus as an result, PersonX want to make cookie",0,"PersonX make chocolate chip cookie, thus as an result, PersonX smell",1,"PersonX get a meal, thus as an result, PersonX smell bake cookie",0,"PersonX bake, thus as an result, PersonY get messy",1,"Because PeopleX have cookie dough, something come out delicious",1
"PersonX make, thus as an result, PersonY get a infection",1,"PersonX water flower, thus as an result, PersonX be sting by bee",1,The event PersonX view of change includes the event/action that PersonX get bite by fly,0,"PersonX hurt self, thus as an result, PersonX start to sneeze from pollen",0,"Because PersonX have butterfly in stomach, PersonX think",1
"PersonX call PersonX husband, thus it can be seen about PersonX's attribute that PersonX be needy",1,"PersonX see PersonX husband, thus as a result on PersonX's emotion, PersonX feel PersonX be ok",1,"PersonX give it to son, thus as a result on PersonX's emotion, PersonX feel PersonX be humanitarian",1,"PersonX live with father, thus as a result on PersonX's emotion, PersonX feel PersonX be accompany",1,"PersonX gather PersonX family, thus as a result on PersonX's emotion, PersonX feel PersonX be simpathetic",0
"PersonX pee on floor, thus as an result, PersonX have longer the need",1,"PersonX be get old, thus as a result on PersonX's emotion, PersonX lay PersonY 's head",0,"PersonX pee, thus as an result, PersonX have to use the restroom",0,"PersonX put PersonY foot down, thus as an result, PersonX be much older",0,"PersonX get plenty sleep, thus as an result, PersonX shower",1
"PersonX jump the queue, thus it can be seen about PersonX's intention that PersonX walk to front",0,"PersonX want to do, thus, PersonX want to stand directly in front",0,"PersonX take another step, thus, PersonX want to keep move forward",1,"PersonX move back forth, thus, PersonX want many step PeopleX have take",1,"PersonX have, thus, PersonX want to start",1
"Before PersonX eat PersonX food, PersonX be starve",1,"PersonX will not let, thus as an result, PersonX be low on money",0,"PersonX get hungry, thus as an result, PersonX coud not",0,"PersonX get some food, thus as an result, PersonX be starve",0,"Because PersonX have no cash, PersonX be there",0
"PersonX want to change direction, thus, PersonX want to make",0,"PersonX want success, thus it can be seen about PersonX's intention that PersonX change it",0,"PersonX change perspective, thus as an result, PersonX want to fix that",0,"Before PersonX make a difference, PersonX want some change",1,"PersonX turn around to get something, thus as an result, PersonX decide to change it",0
"PersonX become tired, thus as an result, PersonX go to sleep",1,"PersonX sit in there, thus as an result, PersonX go back to sleep",1,"PersonX go back to sleep, thus as an result, PersonX be sleepy",0,"PersonX feel very tired, thus as an result, PersonX fall into sleep",1,"PersonX become tired, thus as an result, PeopleX go to sleep",1
"PeopleX can not maneuver effectively, thus as a result on PersonX's emotion, PersonX quickly put",0,"PeopleX can not see that, thus as an result, PersonX fail badly",0,"PersonX can not do that, thus as a result on PersonX's emotion, PersonX feel frustrated",1,"PersonX can not do something, thus as a result on PersonX's emotion, PersonX feel angered",1,"PersonX could not find that, thus as an result, PersonX would throw up",0
"Because PeopleX do not want something, PersonY could not go to party",0,"PersonX meet with PersonY, thus as an result, PersonX wait to go",0,"The event PersonX have to go conference out town will not happen, if PersonY take away PersonX paper",0,"PersonX deny PersonY access, thus as an result, PersonY go without place",1,"PersonX leave PersonY room, thus as an result, PersonX would not let",0
"PersonX say good bye, thus it can be seen about PersonX's attribute that PersonX be conclusive",0,"PersonX have that, thus it can be seen about PersonX's attribute that PersonX hit that",0,"Because it be PersonX, PersonX be there",1,"PersonX be confidently, thus it can be seen about PersonX's attribute that PersonX look for that",0,"PersonX go PersonX way, thus it can be seen about PersonX's attribute that PersonX be precise",1
"PersonX scream blue murder, thus, PersonX want to get a huge",0,"PersonX fight hard, thus it can be seen about PersonX's attribute that PersonX be dangerous",1,"PersonX do PersonX damnedest, thus as an result, PersonX get attack",1,"PersonX shout, thus it can be seen about PersonX's intention that PersonX scream blue murder",0,"PersonX catch PersonX death, thus it can be seen about PersonX's attribute that PersonX be excite for day",0
"PersonX hide something from PersonY, thus as an result, PersonY could not find that",1,"PersonX do not want anyone, thus as an result, PersonX hide PersonX face",1,"Because PersonX have that, PersonX hide that",1,"PersonX stretch the truth, thus, PersonX want to withhold information",1,"PersonX hide from PersonY, thus as an result, PersonY do not find PersonX",1
"PersonX walk there, thus as an result, PersonX open it",1,"PersonX go to that, thus as an result, PersonX open that",1,"PersonX go day, thus as an result, PersonX walk",1,"PersonX grab something, thus as an result, PersonX open something",1,"PersonX decide to take a walk, thus it can be seen about PersonX's attribute that PersonX be active",1
"PersonX make that, thus as an result, PersonX make that",1,"PersonX try really hard, thus it can be seen about PersonX's attribute that PersonX hit the hay",0,"PersonX jump rope, thus it can be seen about PersonX's attribute that PersonX be helfpful",0,"PersonX get high, thus it can be seen about PersonX's attribute that PersonX be high-strung",0,"PersonX make brick without straw, thus as an result, PersonX get",1
"PersonX approach that, thus as an result, PersonX notice something",0,"PersonX be do in there, thus as an result, PersonX see that",1,"PersonX take one look, thus as an result, PersonX become aware",1,"PersonX lately recognise, thus as an result, something have be",0,"PersonX play it, thus as an result, PersonX see that",1
"PeopleX have never play, thus as an result, PersonX take something off",0,"PersonX get out of water, thus it can be seen about PersonX's intention that PersonX avoid scolding in school",0,"Because it escape from PersonX, PersonX have no pet",1,"PersonX change PersonX habit, thus as an result, PersonX be avant garde",0,"PersonX get off lightly, thus as an result, PersonX leave jail",1
"PersonX have no job, thus, PersonX want PersonX do not have that",1,"PersonX get lay off, thus as an result, PersonX search for job",1,"PersonX stop work, thus, PersonX want to apply for unemployment",1,"PersonX do not make something, thus as an result, PersonX find customer",0,"PersonX come a cropper, thus, PersonX want to look for job",1
"PersonX cry night, thus as an result, PersonX wake up",1,"After PersonX sleep well night, PersonX wake up",1,"PersonX go to bed, thus as an result, PersonX wake up",1,"PersonX play night, thus it can be seen about PersonX's attribute that PersonX be sleep deprive",1,"After PersonX oversleep morning, PersonX pull a all-nighter",0
"Before PersonX talk to neighbor, PersonX investigate the murder",1,"PersonX keep PersonX head, thus, PersonX want to call the cop",1,"After PersonX maintain PersonX 's identity, PersonX go to police",1,"PersonY look for key, thus as an result, PersonX police approach PersonY",0,"PersonX hear, thus as an result, PersonX go to investigate that",1
"PersonX take PersonY approach, thus as an result, PersonX find success",1,"PersonX give PersonY example, thus as an result, PersonX be good",0,"PersonX bring PersonY fame, thus it can be seen about PersonX's attribute that PersonX be successful",1,"PersonY get help from PersonX, thus as an result, PersonX make it to top",0,"PersonX be fortunate, thus it can be seen about PersonX's attribute that PersonX bring PersonY fame",0
"PersonX acquire something, thus as an result, PersonX turn a page",0,"PersonX buy that, thus as an result, PersonX run something",1,"PersonX find that, thus as an result, PersonX buy it",1,"PersonX decide to buy it, thus it can be seen about PersonX's attribute that PersonX be greedy",1,"PersonX buy everything, thus it can be seen about PersonX's attribute that PersonX turn the tide",0
"PersonX hide something from PersonY, thus as an result, PersonY could not find that",1,"PersonX have never see, thus, PersonX want to have no idea",1,"PersonX keep PersonX head down, thus, PersonX want to avoid the people",1,"PersonX crumple to floor, thus as an result, PersonX never notice",0,"PersonX keep PersonY away, thus as an result, PersonX fall to ground",1
"PersonX eat a lot, thus as an result, PersonX gain weight",1,"PersonX get fat, thus as an result, PersonX eat more",1,"PersonX eat food, thus as an result, PersonX get full",1,"PersonX eat something, thus as an result, PersonX go full",1,"PersonX eat all of food, thus as an result, PeopleX eat more",1
The event PersonX get shock includes the event/action that PersonX read carefully,0,"PersonX search online, thus as a result on PersonX's emotion, PersonX feel PersonX be inform",1,"PersonX be inform, thus as a result on PersonX's emotion, PersonX check the news",0,"PersonX become aware, thus, PersonX want to read more about topic",1,"PersonX recently see, thus as a result on PersonX's emotion, PeopleX happen to see it",1
"Because it be there, PersonX track down PersonY",1,"PersonX chase PersonY around, thus it can be seen about PersonX's attribute that PersonX be follow",0,"PersonX track it, thus it can be seen about PersonX's intention that PersonX want to catch it",1,"PersonX take hold of PersonY, thus, PersonY want to follow PersonX",1,"PersonX keep PersonY 's eye, thus as an result, PersonY stalk PersonX",1
"PersonX want to ask out PersonY 's sister, thus, PersonX want to do the honor",0,"PersonX ask out a girl, thus as an result, PersonY say yes",1,"PersonX invite PersonX girlfriend, thus, PersonY want to accept invitation",1,"PersonX ask PersonY for name, thus, PersonX want PeopleX be date",1,"PersonX ask PersonX girlfriend, thus, PersonY want PersonX PeopleX want",1
"PersonX be get, thus, PersonX want PersonY get marry",0,"PersonX lose PersonX position, thus, PersonY want to marry personx",0,"PersonX be look for PeopleX, thus as an result, PersonX marry another PersonY",0,"PersonX find the perfect one, thus, PersonY want PersonX want to marry",0,"PersonX be do it with PersonY, thus, PersonY want PersonX do that with PersonY",1
"PersonY want to hope the best for PersonX, thus, PersonY want to like spending time with PersonX",0,"PersonX get along with PersonY, thus, PersonY want to further PeopleX relationship with PersonX",1,"PersonX be a good friend, thus, PersonX want to agree to do it for PersonY",0,"PersonX play well with other, thus, PersonY want to be friend with person",1,"PersonX make good friend, thus, PersonY want to hang out with PersonX",1
"PersonX find PersonY apartment, thus, PersonX want PersonY want to knock on door",1,"Because PersonY want to buy it from PersonX, PersonX be at neighbor 's door",0,"PersonX open hos door without light, thus as an result, PersonX get PersonY money",0,The event PersonX need to make it will not happen unless PersonX meet PersonY at door,0,"PersonX do not have much money, thus, PersonY want PersonX start talk to PersonY",0
"PersonX take PersonY case, thus, PersonY want to tell the fact",1,"PersonX attain PersonX majority, thus, PersonY want to ask PersonX question",1,"PersonX give PersonY answer, thus, PersonY want to probe PersonX more",1,"PersonX ask PersonY anything, thus, PersonY want to answer PersonX question",1,"PersonY want to finish, thus, PersonY want PersonX get PersonY picture",0
"PersonX ask the PersonY, thus it can be seen about PersonX's intention that PersonX call PersonZ",1,The event PersonX need to pass fourth grade will not happen unless PersonX approach personz,0,"PersonX find PersonZ, thus, PersonY want to talk to PersonX",1,"PersonX want to speak to PersonZ, thus, PersonX want to give a demonstration",0,"PersonX want to tell PersonZ about it, thus, PersonX want to paint it",0
"PersonX tell PersonY, thus, PersonY want to be disregard",1,"PersonX give PersonY a funny look, thus, PersonY want to walk away",1,"PersonX look right at PersonY, thus, PersonY want to dismiss",1,"PersonX pull a face, thus it can be seen about PersonX's intention that PersonX lose PersonY 's hold",0,"PersonX give PersonY a share, thus, PersonY want to threaten to quit",1
"PersonY pour PersonX a drink, thus, PersonY want PersonX want a drink",0,"PersonX take another sip, thus, PersonX want to get a refill",1,"PersonX get PersonY 's irish up, thus as an result, PersonX need to get PersonY a drink",0,"PersonX give PersonY a cup, thus, PersonX want to fill it with water",1,"PersonX look through s, thus as an result, PersonX ask for glass",0
"PersonX try to ignore PersonY, thus, PersonX want to stop hang out with persony",1,"Because PersonX throw it at PersonY, PersonX forget about picture",0,"PersonX ask PersonY the reason, thus, PersonY want PersonX want to ignore PersonY",1,"PersonX pull away from PersonY, thus, PersonX want to ignore PersonY",1,"PersonY could not find PersonX, thus, PersonY want to ignore PersonX",0
"PersonX want to give PersonY peace, thus, PersonX want to curl around PersonY",0,"PersonX lay PersonY 's hand, thus, PersonY want to return affection",1,"PersonX be soothe, thus as a result on PersonX's emotion, PersonX squeeze PersonY hand",0,"PersonX lay PersonY 's hand, thus it can be seen about PersonX's attribute that PersonX be touchy-feely",1,"PersonX ease PersonY mind, thus, PersonX want to give PersonY hug",1
"PersonX cost PersonY nothing, thus as a result on PersonX's emotion, PersonX feel PersonX be generous",1,"PersonX do that for PersonY, thus, PersonX want to be kind",0,"PersonX give unto PersonY, thus, PersonX want to be generous",1,"PersonX take pity on PersonY, thus, PersonX want to help PersonY in way",1,"PersonX be kind, thus, PersonX want to help out PersonY",1
"PersonX have that, thus it can be seen about PersonX's intention that PersonY can not leave there",0,"PersonX keep PersonY at home, thus, PersonX want PersonY do not leave",1,"PersonX hold PersonY fast, thus as an result, PersonY can not move",1,"PersonX stay safe, thus as an result, PersonX can not advance",1,"PersonX can not advance, thus as an result, PersonX stay safe",0
"PersonX be certain, thus as a result on PersonY's emotion, PersonX have a seat",0,"PersonY want to express feeling, thus, PersonY want PersonX have tear in eye",0,"PersonX sit by side, thus, PersonY want to feel",1,"PersonY want to cry about it, thus, PersonY want PersonX make PersonY sense",0,"PersonX start cry, thus as a result on PersonY's emotion, PersonY feel",1
"PersonX make PersonX way, thus, PersonY want to thank PersonX",1,"PersonX change PersonY way, thus as an result, PersonX be thank",1,"PersonX improve PersonY 's life, thus, PersonY want to thank PersonX",1,"PersonX provide PersonY alternative, thus, PersonY want to thank PersonX",1,"PersonX help in way, thus, PersonY want to thank PersonX",1
"PersonX be optimistic, thus it can be seen about PersonX's attribute that PersonX sell PersonY product",0,"PersonX make that, thus as an result, PersonY want that",1,"PersonX be buy that, thus, PersonX want to be happy",1,"PersonX buy that, thus, PersonX want to have",1,"PeopleX be buy that, thus, PersonX want to enjoy PeopleX outing",0
"PersonX buy, thus, PersonY want PersonX want to receive PeopleX from PersonY",1,"PersonY want to buy it, thus, PersonY want PersonX get call",0,"PersonX would hire PersonY, thus, PersonX want to negotiate",1,"PersonX turn to look at PersonY, thus as an result, PersonX make a sale",0,"PersonX acquire PersonY interest, thus, PersonX want PersonY want to make",1
"PersonX want to not around, thus, PersonX want to influence PersonY 's parent",0,"PersonY want to be free of PersonX, thus, PersonY want PersonX sell lemonade",0,"PersonX be a customer, thus, PersonY want to walk away from PersonX",1,"PersonX pitch poorly, thus as an result, PersonX be pull",1,"PersonY kid want PersonX exit the house, thus as an result, PersonX be none of business",0
"PersonX treat PersonY badly, thus as an result, PersonX get yell out",1,"PersonX cause PersonY, thus, PersonY want to yell at PersonX",1,"PersonY ask PersonX down, thus, PersonY want to insult",0,"PersonX want to tell PersonX, thus, PersonX want to rebuke PersonY",0,"PersonY be insult, thus as an result, PersonX quickly stop",0
"PeopleX get a good grade, thus as an result, PersonY try on that",0,"PersonX treat PersonY with contempt, thus, PersonY want to try something",0,"PersonX want to convince PersonY, thus, PersonX want to try",0,"PersonX need to do it, thus, PersonY want PersonX try anyway",0,"PersonX take PersonY chance, thus, PersonX want to win",1
"Because PersonX conduct PersonX business, PersonX want to advertize for money",0,"PersonX start a company, thus, PersonX want to advertise",1,"PersonX want to start PersonX own business, thus, PersonX want to be famous",1,"PersonX sell well, thus, PersonX want to keep make money",1,"PersonX sell well, thus it can be seen about PersonX's attribute that PeopleX be look for something to do",0
